Country,CountryCode,StatsSeriesExtDim,StatsSeriesExtDimCode,2007,2008,2009,2010,2011,2012
Bolivia,BOL,Enrolment in primary. Grade 6. Female,UIS.E.1.G6.F,111746,110780,,,,
Bolivia,BOL,Enrolment in primary. Grade 6. Total,UIS.E.1.G6,229628,227568,,,,
Bolivia,BOL,Enrolment in primary. Grade 7. Female,UIS.E.1.G7.F,,,,,,
Bolivia,BOL,Enrolment in primary. Grade 7. Total,UIS.E.1.G7,,,,,,
Bolivia,BOL,Enrolment in primary. Grade unspecified. Female,UIS.E.1.GUK.F,,,,,,
Bolivia,BOL,Enrolment in primary. Grade unspecified. Total,UIS.E.1.GUK,,,,,,
Bolivia,BOL,Enrolment in primary. Private,UIS.E.1.PR,121961,122444,121311,,,
Bolivia,BOL,Enrolment in primary. Public and private. All programmes. Female,SE.PRM.ENRL.FE,740539,737067,721618,,,
Bolivia,BOL,Enrolment in primary. Public and private. All programmes. Total,SE.PRM.ENRL,1512002,1508389,1480516,,,
Bolivia,BOL,Enrolment in primary. Public. All programmes. Female,UIS.E.1.PU.F,681016,677393,662589,,,
Bolivia,BOL,Enrolment in primary. Public. All programmes. Total,UIS.E.1.PU,1390041,1385945,1359205,,,
Bolivia,BOL,Enrolment in science. Tertiary. Female,UIS.E.56.F400.F,,,,,,
Bolivia,BOL,Enrolment in science. Tertiary. Total,UIS.E.56.F400,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 1. Female,UIS.E.23.GPV.G1.F,104921,106399,105831,,,
Bolivia,BOL,Enrolment in secondary. Grade 1. Total,UIS.E.23.GPV.G1,219467,221449,220517,,,
Bolivia,BOL,Enrolment in secondary. Grade 10. Female,UIS.E.23.GPV.G10.F,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 10. Total,UIS.E.23.GPV.G10,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 2. Female,UIS.E.23.GPV.G2.F,94959,97522,99507,,,
Bolivia,BOL,Enrolment in secondary. Grade 2. Total,UIS.E.23.GPV.G2,195374,200750,203428,,,
Bolivia,BOL,Enrolment in secondary. Grade 3. Female,UIS.E.23.GPV.G3.F,93799,93141,93730,,,
Bolivia,BOL,Enrolment in secondary. Grade 3. Total,UIS.E.23.GPV.G3,196432,193918,193848,,,
Bolivia,BOL,Enrolment in secondary. Grade 4. Female,UIS.E.23.GPV.G4.F,80586,82072,82155,,,
Bolivia,BOL,Enrolment in secondary. Grade 4. Total,UIS.E.23.GPV.G4,165677,167865,166439,,,
Bolivia,BOL,Enrolment in secondary. Grade 5. Female,UIS.E.23.GPV.G5.F,71781,72477,73302,,,
Bolivia,BOL,Enrolment in secondary. Grade 5. Total,UIS.E.23.GPV.G5,148051,147348,148579,,,
Bolivia,BOL,Enrolment in secondary. Grade 6. Female,UIS.E.23.GPV.G6.F,62753,63272,64402,,,
Bolivia,BOL,Enrolment in secondary. Grade 6. Total,UIS.E.23.GPV.G6,127013,128311,127944,,,
Bolivia,BOL,Enrolment in secondary. Grade 7. Female,UIS.E.23.GPV.G7.F,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 7. Total,UIS.E.23.GPV.G7,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 8. Female,UIS.E.23.GPV.G8.F,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 8. Total,UIS.E.23.GPV.G8,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 9. Female,UIS.E.23.GPV.G9.F,,,,,,
Bolivia,BOL,Enrolment in secondary. Grade 9. Total,UIS.E.23.GPV.G9,,,,,,
Bolivia,BOL,Enrolment in services. Tertiary. Female,UIS.E.56.F800.F,,,,,,
Bolivia,BOL,Enrolment in services. Tertiary. Total,UIS.E.56.F800,,,,,,
Bolivia,BOL,"Enrolment in social sciences, business and law. Tertiary. Female",UIS.E.56.F300.F,,,,,,
Bolivia,BOL,"Enrolment in social sciences, business and law. Tertiary. Total",UIS.E.56.F300,,,,,,
Bolivia,BOL,Enrolment in total secondary. Private,UIS.E.23.PR,141937,143237,142540,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. All programmes. Female,SE.SEC.ENRL.FE,508799,514883,518927,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. All programmes. Total,SE.SEC.ENRL,1052014,1059641,1060755,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. General programmes. Female,SE.SEC.ENRL.GC.FE,508799,514883,518927,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. General programmes. Total,SE.SEC.ENRL.GC,1052014,1059641,1060755,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. Technical/vocational programmes. Female,SE.SEC.ENRL.VO.FE,,,,,,
Bolivia,BOL,Enrolment in total secondary. Public and private. Technical/vocational programmes. Total,SE.SEC.ENRL.VO,,,,,,
Bolivia,BOL,Enrolment in total secondary. Public. All programmes. Female,UIS.E.23.PU.F,439732,444803,448919,,,
Bolivia,BOL,Enrolment in total secondary. Public. All programmes. Total,UIS.E.23.PU,910077,916404,918215,,,
Bolivia,BOL,Enrolment in total secondary. Public. General programmes. Female,UIS.E.23.GPV.PU.F,439732,444803,448919,,,
Bolivia,BOL,Enrolment in total secondary. Public. General programmes. Total,UIS.E.23.GPV.PU,910077,916404,918215,,,
Bolivia,BOL,Enrolment in total secondary. Public. Technical/vocational programmes. Female,UIS.E.23.V.PU.F,,,,,,
Bolivia,BOL,Enrolment in total secondary. Public. Technical/vocational programmes. Total,UIS.E.23.V.PU,,,,,,
Bolivia,BOL,Enrolment in total tertiary. Public and private. Full and part time. Female,SE.TER.ENRL.FE,158793,,,,,
Bolivia,BOL,Enrolment in total tertiary. Public and private. Full and part time. Male,SE.TER.ENRL.MA,193761,,,,,
Bolivia,BOL,Enrolment in total tertiary. Public and private. Full and part time. Total,SE.TER.ENRL,352554,,,,,
Bolivia,BOL,Enrolment in unspecified programmes. Tertiary. Female,UIS.E.56.FUK.F,,,,,,
Bolivia,BOL,Enrolment in unspecified programmes. Tertiary. Total,UIS.E.56.FUK,,,,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. All programmes. Female,UIS.E.3.F,308919,310962,313589,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. All programmes. Total,UIS.E.3,637173,637442,636810,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. General programmes. Female,UIS.E.3.GPV.F,308919,310962,313589,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. General programmes. Total,UIS.E.3.GPV,637173,637442,636810,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. Technical/vocational programmes. Female,UIS.E.3.V.F,,,,,,
Bolivia,BOL,Enrolment in upper secondary. Public and private. Technical/vocational programmes. Total,UIS.E.3.V,,,,,,
Bolivia,BOL,Enrolment in upper secondary. Public. All programmes. Female,UIS.E.3.PU.F,260429,261892,264487,,,
Bolivia,BOL,Enrolment in upper secondary. Public. All programmes. Total,UIS.E.3.PU,537340,537314,537150,,,
Bolivia,BOL,Enrolment in upper secondary. Public. General programmes. Female,UIS.E.3.GPV.PU.F,260429,261892,264487,,,
Bolivia,BOL,Enrolment in upper secondary. Public. General programmes. Total,UIS.E.3.GPV.PU,537340,537314,537150,,,
Bolivia,BOL,Enrolment in upper secondary. Public. Technical/vocational programmes. Female,UIS.E.3.V.PU.F,,,,,,
Bolivia,BOL,Enrolment in upper secondary. Public. Technical/vocational programmes. Total,UIS.E.3.V.PU,,,,,,
Bolivia,BOL,Entrance age of 2A lower secondary,SE.SEC.AGES,12,12,12,12,12,
Bolivia,BOL,Entrance age of 3A upper secondary,UIS.THAGE.3.A.GPV,14,14,14,14,14,
Bolivia,BOL,Entrance age of 4A post-secondary,UIS.THAGE.4.A.GPV,,,,,,
Bolivia,BOL,Entrance age of pre-primary,UIS.THAGE.0,4,4,4,4,4,
Bolivia,BOL,Entrance age of primary,SE.PRM.AGES,6,6,6,6,6,
Bolivia,BOL,"EPDC Projection: Gender parity index for gross enrollment rate, primary",GER.PRI.GPI.GENR.ZS,,,,100.673798,,
Bolivia,BOL,"EPDC Projection: Gender parity index for gross enrollment rate, secondary",GER.SEC.GPI.GENR.ZS,,,,95.94793,,
Bolivia,BOL,"EPDC Projection: Gender parity index for net enrollment rate, primary",GER.PRI.GPI.NENR.ZS,,,,101.58063,,
Bolivia,BOL,"EPDC Projection: Gender parity index for net enrollment rate, secondary",GER.SEC.GPI.NENR.ZS,,,,97.450114,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, primary, female",GER.PRI.GENR.FE.ZS,,,,109.068607,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, primary, male",GER.PRI.GENR.MA.ZS,,,,108.338624,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, primary, total",GER.PRI.GENR.ZS,,,,108.717476,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, secondary, female",GER.SEC.GENR.FE.ZS,,,,82.557009,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, secondary, male",GER.SEC.GENR.MA.ZS,,,,86.043554,,
Bolivia,BOL,"EPDC Projection: Gross enrollment rate, secondary, total",GER.SEC.GENR.ZS,,,,84.333411,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, primary, female",GER.PRI.NENR.FE.ZS,,,,95.815364,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, primary, male",GER.PRI.NENR.MA.ZS,,,,94.324444,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, primary, total",GER.PRI.NENR.ZS,,,,95.072064,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, secondary, female",GER.SEC.NENR.FE.ZS,,,,71.901209,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, secondary, male",GER.SEC.NENR.MA.ZS,,,,73.78258,,
Bolivia,BOL,"EPDC Projection: Net enrollment rate, secondary, total",GER.SEC.NENR.ZS,,,,72.860526,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 0-4)",GER.PRE.POP.ATTN.0004.FE,,,,638725.2583,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 10-14)",GER.PRE.POP.ATTN.1014.FE,,,,3942.69318,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 15-19)",GER.PRE.POP.ATTN.1519.FE,,,,774.64467,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 20-24)",GER.PRE.POP.ATTN.2024.FE,,,,2352.334577,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 25-29)",GER.PRE.POP.ATTN.2529.FE,,,,6292.256821,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 30-34)",GER.PRE.POP.ATTN.3034.FE,,,,14870.45596,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 35-39)",GER.PRE.POP.ATTN.3539.FE,,,,16405.35437,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 40-44)",GER.PRE.POP.ATTN.4044.FE,,,,21009.33385,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 45-49)",GER.PRE.POP.ATTN.4549.FE,,,,27523.39073,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 50-54)",GER.PRE.POP.ATTN.5054.FE,,,,33957.69248,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 55-59)",GER.PRE.POP.ATTN.5559.FE,,,,40698.24195,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 5-9)",GER.PRE.POP.ATTN.0509.FE,,,,232029.5823,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 60-64)",GER.PRE.POP.ATTN.6064.FE,,,,42512.97369,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 65-69)",GER.PRE.POP.ATTN.6569.FE,,,,39783.60196,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 70-74)",GER.PRE.POP.ATTN.7074.FE,,,,38535.77686,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, female (age 75+)",GER.PRE.POP.ATTN.75UP.FE,,,,48827.15308,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 0-4)",GER.PRE.POP.ATTN.0004.MA,,,,675635.0132,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 10-14)",GER.PRE.POP.ATTN.1014.MA,,,,2224.935086,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 15-19)",GER.PRE.POP.ATTN.1519.MA,,,,1330.546224,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 20-24)",GER.PRE.POP.ATTN.2024.MA,,,,1744.541777,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 25-29)",GER.PRE.POP.ATTN.2529.MA,,,,2936.991102,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 30-34)",GER.PRE.POP.ATTN.3034.MA,,,,2370.903536,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 35-39)",GER.PRE.POP.ATTN.3539.MA,,,,3426.288598,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 40-44)",GER.PRE.POP.ATTN.4044.MA,,,,2901.912521,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 45-49)",GER.PRE.POP.ATTN.4549.MA,,,,5070.692576,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 50-54)",GER.PRE.POP.ATTN.5054.MA,,,,6653.256616,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 55-59)",GER.PRE.POP.ATTN.5559.MA,,,,6684.946869,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 5-9)",GER.PRE.POP.ATTN.0509.MA,,,,247478.7648,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 60-64)",GER.PRE.POP.ATTN.6064.MA,,,,8641.936916,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 65-69)",GER.PRE.POP.ATTN.6569.MA,,,,9766.54072,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 70-74)",GER.PRE.POP.ATTN.7074.MA,,,,12332.13175,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, no-school, male (age 75+)",GER.PRE.POP.ATTN.75UP.MA,,,,16379.00337,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 0-4)",GER.PRI.POP.ATTN.0004.FE,,,,0,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 10-14)",GER.PRI.POP.ATTN.1014.FE,,,,544241.2904,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 15-19)",GER.PRI.POP.ATTN.1519.FE,,,,139472.387,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 20-24)",GER.PRI.POP.ATTN.2024.FE,,,,124375.4641,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 25-29)",GER.PRI.POP.ATTN.2529.FE,,,,138070.2858,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 30-34)",GER.PRI.POP.ATTN.3034.FE,,,,157275.255,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 35-39)",GER.PRI.POP.ATTN.3539.FE,,,,161752.5874,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 40-44)",GER.PRI.POP.ATTN.4044.FE,,,,150247.0249,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 45-49)",GER.PRI.POP.ATTN.4549.FE,,,,124966.8992,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 50-54)",GER.PRI.POP.ATTN.5054.FE,,,,100210.1605,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 55-59)",GER.PRI.POP.ATTN.5559.FE,,,,76789.11009,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 5-9)",GER.PRI.POP.ATTN.0509.FE,,,,367336.1635,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 60-64)",GER.PRI.POP.ATTN.6064.FE,,,,55680.97863,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 65-69)",GER.PRI.POP.ATTN.6569.FE,,,,36617.4785,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 70-74)",GER.PRI.POP.ATTN.7074.FE,,,,20404.52365,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, female (age 75+)",GER.PRI.POP.ATTN.75UP.FE,,,,19472.83154,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 0-4)",GER.PRI.POP.ATTN.0004.MA,,,,0,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 10-14)",GER.PRI.POP.ATTN.1014.MA,,,,568466.3661,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 15-19)",GER.PRI.POP.ATTN.1519.MA,,,,155364.3886,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 20-24)",GER.PRI.POP.ATTN.2024.MA,,,,99391.20012,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 25-29)",GER.PRI.POP.ATTN.2529.MA,,,,107549.2978,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 30-34)",GER.PRI.POP.ATTN.3034.MA,,,,126242.5316,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 35-39)",GER.PRI.POP.ATTN.3539.MA,,,,129353.704,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 40-44)",GER.PRI.POP.ATTN.4044.MA,,,,124818.3124,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 45-49)",GER.PRI.POP.ATTN.4549.MA,,,,106341.1019,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 50-54)",GER.PRI.POP.ATTN.5054.MA,,,,90525.35552,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 55-59)",GER.PRI.POP.ATTN.5559.MA,,,,78505.69663,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 5-9)",GER.PRI.POP.ATTN.0509.MA,,,,376726.4919,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 60-64)",GER.PRI.POP.ATTN.6064.MA,,,,65723.40195,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 65-69)",GER.PRI.POP.ATTN.6569.MA,,,,49217.71116,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 70-74)",GER.PRI.POP.ATTN.7074.MA,,,,30590.68034,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, primary, male (age 75+)",GER.PRI.POP.ATTN.75UP.MA,,,,29261.21675,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 0-4)",GER.SEC.POP.ATTN.0004.FE,,,,0,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 10-14)",GER.SEC.POP.ATTN.1014.FE,,,,27107.16113,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 15-19)",GER.SEC.POP.ATTN.1519.FE,,,,396881.7697,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 20-24)",GER.SEC.POP.ATTN.2024.FE,,,,348204.8902,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 25-29)",GER.SEC.POP.ATTN.2529.FE,,,,264543.4814,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 30-34)",GER.SEC.POP.ATTN.3034.FE,,,,187682.6962,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 35-39)",GER.SEC.POP.ATTN.3539.FE,,,,140406.7459,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 40-44)",GER.SEC.POP.ATTN.4044.FE,,,,97284.96597,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 45-49)",GER.SEC.POP.ATTN.4549.FE,,,,71933.0313,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 50-54)",GER.SEC.POP.ATTN.5054.FE,,,,55875.63069,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 55-59)",GER.SEC.POP.ATTN.5559.FE,,,,39128.18048,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 5-9)",GER.SEC.POP.ATTN.0509.FE,,,,642.575848,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 60-64)",GER.SEC.POP.ATTN.6064.FE,,,,24291.94897,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 65-69)",GER.SEC.POP.ATTN.6569.FE,,,,14992.04908,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 70-74)",GER.SEC.POP.ATTN.7074.FE,,,,7641.717584,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, female (age 75+)",GER.SEC.POP.ATTN.75UP.FE,,,,6402.381203,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 0-4)",GER.SEC.POP.ATTN.0004.MA,,,,0,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 10-14)",GER.SEC.POP.ATTN.1014.MA,,,,27673.86208,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 15-19)",GER.SEC.POP.ATTN.1519.MA,,,,399188.578,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 20-24)",GER.SEC.POP.ATTN.2024.MA,,,,385320.6889,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 25-29)",GER.SEC.POP.ATTN.2529.MA,,,,302927.3552,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 30-34)",GER.SEC.POP.ATTN.3034.MA,,,,228887.433,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 35-39)",GER.SEC.POP.ATTN.3539.MA,,,,177957.4783,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 40-44)",GER.SEC.POP.ATTN.4044.MA,,,,129628.821,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 45-49)",GER.SEC.POP.ATTN.4549.MA,,,,99810.40657,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 50-54)",GER.SEC.POP.ATTN.5054.MA,,,,77626.99492,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 55-59)",GER.SEC.POP.ATTN.5559.MA,,,,55420.55591,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 5-9)",GER.SEC.POP.ATTN.0509.MA,,,,208.26329,,
Bolivia,BOL,"EPDC Projection: Population by educational attainment, secondary, male (age 60-64)",GER.SEC.POP.ATTN.6064.MA,,,,33451.49895,,
